a,b,c,d,e,f,g,h,I,j
0.777847594767386,0.607539844063214,0.376028482363057,0.655297517614288,0.674094114690022,0.760557110485229,0.121515056981812,0.456566459425553,0.529529364266253,0.0241994580846919
0.758800103704443,0.572404936983544,0.969180958792975,0.855601375176858,0.859628357833972,0.592171545684459,0.977690981205876,0.411920496029206,0.323322121662114,0.270722508668247
0.456284494285172,0.356139411219034,0.0510165884332183,0.246017756233799,0.242308453543959,0.333449420681236,0.0547552268312374,0.0484445929633734,0.469500289511328,0.47331548817612
0.0950230619585734,0.232831402981451,0.641905824824138,0.0659196920005912,0.827927906678994,0.461123158610122,0.244047232582303,0.232309404556917,0.24250813614794,0.282294143356819
0.98755854153688,0.699110767167774,0.569527713209959,0.23569241332975,0.148758716397417,0.1664661730816,0.853002381102586,0.598030274343053,0.872378932789742,0.73133779278206
0.603094324060739,0.591429546628071,0.182856403257294,0.395442005589473,0.182294529736677,0.659349770387871,0.592074676656322,0.196158288056727,0.423636020252033,0.870600515216317
0.383548419218459,0.656301055129584,0.92203540017448,0.854880819741907,0.655822557110539,0.583623913277011,0.24093941353544,0.562037183351282,0.726940743956125,0.694701251319934
0.336296940967452,0.482132169671229,0.11793008578352,0.667070262737974,0.478539268161918,0.235726753696343,0.334658252745258,0.887600811634774,0.707022752910811,0.78620901520992
0.158455181854854,0.203036496986472,0.154574080993644,0.57317175178616,0.323212724840244,0.891866061331583,0.729185103709558,0.962128838201928,0.12111275328792,0.0800197361607786
0.583166496561958,0.701431828293235,0.701791045228926,0.942384711126886,0.472073460154115,0.742559055943785,0.102185364705036,0.6941125592401,0.359610058580414,0.67431460218196
0.0271072722357881,0.31463201522188,0.20174309778545,0.270738641195887,0.201230792013911,0.294950817912492,0.805668445571134,0.173115869802204,0.0656264835774141,0.612051302193112
0.560958209467855,0.523277642511941,0.649930523810719,0.634665147208811,0.760124245694932,0.181215803000834,0.575766471588613,0.789416023939786,0.111202567060946,0.619738063167265
0.210266957441119,0.492830687845028,0.829406491846866,0.868534364473897,0.065312548821393,0.723057310733463,0.499902883975176,0.581197922968723,0.951224534469702,0.586871595102997
0.612029344936337,0.349575999751281,0.96348610855661,0.724721250557488,0.343709771687034,0.388022325017294,0.375212599545045,0.216701298360359,0.0320130467059967,0.530487007579746
0.562964801632017,0.36283266072535,0.547252983423665,0.534706347137067,0.347897963014576,0.793645839179669,0.341088122579439,0.500338761461943,0.260010966816397,0.437094391379561
0.351521453777145,0.408823021534875,0.584757312387247,0.32467965769858,0.455329467393745,0.12035691701705,0.747717830636718,0.80628565708233,0.629758669385403,0.578300781827531
0.0435877749360945,0.457940277560611,0.144208652404823,0.275799365877322,0.745425063597887,0.0238206134997447,0.364813355612391,0.0302256674499769,0.519061178480928,0.773920338410784
0.49489560673596,0.3652954375323,0.147821236398683,0.911515077002505,0.591652389056933,0.289797551218267,0.88670247429813,0.128106231794891,0.602538628045173,0.620762647616006
0.883655218275883,0.443141088417984,0.26661485722231,0.323075262823509,0.561125487011472,0.592104637281717,0.461483134255345,0.637310688972153,0.0256956999646164,0.592447290070644
0.700030696569637,0.474462690460619,0.605670517562448,0.198276108287464,0.82089315237764,0.930465988962675,0.818717285253121,0.0548084952461897,0.896742163995599,0.703699914263574
0.147813394164388,0.144543660518611,0.855419199971032,0.633167563485688,0.150212661577748,0.823404891658192,0.971700428501896,0.798524614330271,0.52723106471687,0.20483241627441
0.645423667434123,0.821745693922785,0.419392557723447,0.163519841764159,0.669603983836773,0.133798088027203,0.75801339783674,0.645376335587306,0.294404845112319,0.507785330790299
0.947957568494383,0.526736271700128,0.95473122562556,0.832591485842594,0.531665473360206,0.937819178385908,0.859256869532832,0.246482695660008,0.716632618883028,0.269783733024821
0.812013391568789,0.488409917733325,0.170063201893885,0.587705938630868,0.0461831338061282,0.52754093620298,0.358411764845516,0.413342840806635,0.974262032519809,0.519643859930361
0.032069983110175,0.344182023220559,0.0455638165689066,0.271217017411746,0.581695558730396,0.960031104840611,0.275909869605857,0.409969397655946,0.0373871540440331,0.804942306256671
0.973056043958611,0.744551331825957,0.0789226762308137,0.107487509905334,0.694342596635469,0.494136980681513,0.903684216877558,0.109208620294934,0.583842225261392,0.265062854534304
0.985191279290413,0.782462170889104,0.703677290235622,0.984947398869444,0.465635788444461,0.965449008357063,0.00473818352270373,0.702484968622782,0.247395431211776,0.779335659276816
0.165086727806508,0.455379550467197,0.866772632825798,0.261377303653726,0.841529722319159,0.0473830617293803,0.125749501820603,0.775336593319793,0.67594747222021,0.412034348237148
0.209019900976967,0.521000575221778,0.291856792532548,0.838970532367094,0.0151663353439676,0.220079017305112,0.184804932477585,0.88617501331831,0.240281080467186,0.744165619869274
0.389017930170694,0.668553638877708,0.524809076807991,0.468274761824979,0.479340119423793,0.539394878595018,0.519699266947333,0.684795798436826,0.43291350725969,0.866785829417182
0.912383374422106,0.774518021411685,0.921700026799978,0.883790899822578,0.669588259481997,0.829011157295281,0.667348767052402,0.379613778790729,0.721510472035749,0.287261755305518
0.946378168126974,0.756109927571887,0.556534176819027,0.435159530634725,0.356075990900342,0.225911716259891,0.428206276012773,0.286497197760784,0.162932174342488,0.610927522059985
0.48278693716034,0.651520518198531,0.645140230945984,0.072752465176705,0.0697877941019972,0.884689612493496,0.94415036547214,0.631475406920629,0.568457559872344,0.541662543947452
0.755774211233584,0.825980414146984,0.705189984927113,0.558671649043533,0.408056836871625,0.268433049775962,0.577068811545696,0.257099877751399,0.625722943175751,0.712788697410682
0.202929698444644,0.291654943649946,0.328167950855601,0.402441955015019,0.342501821161237,0.132123128303703,0.419543450598814,0.181729224757444,0.868224983372922,0.161553230142586
0.0645186924397224,0.379398990725983,0.972386277567022,0.926760476575882,0.758071994202732,0.733116975607024,0.729797527709108,0.888922665910263,0.915706304077384,0.683109912374849
0.828086816865953,0.616839455996436,0.703384092991609,0.857746610548956,0.685488344704617,0.220875750070223,0.0817178299785178,0.823036359961028,0.170591273537821,0.920174795368241
0.00366953772995339,0.489440700944514,0.636115201696132,0.132485031529054,0.973197862142599,0.828617004737661,0.858699833868954,0.440049653241002,0.75292074198952,0.103889139411776
0.783850276387591,0.880366222716763,0.0370948987582967,0.344809092470237,0.493560887158889,0.4897800988465,0.109012232105766,0.501080035855184,0.945117592269467,0.914489989949091
0.0478710840261875,0.301949335122643,0.597049122990277,0.79974444667189,0.918480667822007,0.18613045707381,0.628440922334638,0.823295177664233,0.518746150063494,0.0545543012410148
0.570294853234846,0.358401250496577,0.207726388583465,0.105044928380232,0.880512783057232,0.389465358604349,0.0710379450331113,0.483085803855904,0.757851111160797,0.386978512466264
0.749668119367889,0.858375391712144,0.206391898310766,0.555567734428667,0.241449233498402,0.953049283997146,0.877361605980153,0.0244602222848233,0.546919705301921,0.582869872831723
0.269918548881072,0.634509472855722,0.569833377875453,0.611145209840059,0.828656101872123,0.0614256183597212,0.58850654450714,0.518102933192539,0.627346046963481,0.592580907124465
0.0998358892532274,0.407452797718477,0.623319602039233,0.930400902735195,0.122484049548712,0.622980970706232,0.131876017845495,0.860982154348888,0.461421562750724,0.780879822299767
0.901069205399612,0.513474044353704,0.480681775435092,0.735739035313323,0.830680929620766,0.524410477709039,0.456506393770962,0.461180376244989,0.764886748827497,0.0103264282332928
0.226498503161008,0.392174857055223,0.841282862033696,0.450338161081039,0.0491061459065057,0.212116735605571,0.519201942750886,0.439831621258634,0.49547470802991,0.287731657556137
0.39971658994129,0.626940843434755,0.829638450686925,0.778934699466197,0.13133245831842,0.565119658751314,0.0253756500240146,0.501159042103774,0.147370249977004,0.96410439054921
0.491018391873279,0.334613903140979,0.987266243934351,0.167165592118998,0.677342297543783,0.317697325269072,0.312145974232254,0.26206633806646,0.228793055606299,0.850673570536178
0.0253874250983711,0.26495461895685,0.630077335904227,0.896740745094681,0.730395075046867,0.278112087909872,0.279475919048007,0.739721155785749,0.332937807931633,0.924972823640959
0.227612293604308,0.353021967930065,0.147897290861389,0.56887777343265,0.076798699011343,0.783812642987713,0.901280170978763,0.697144953237342,0.111643294115991,0.0960156554758257
0.132305965542449,0.278803099726276,0.143576235493546,0.167644490420062,0.919740959780788,0.430679061799615,0.633733181778251,0.549627830524556,0.792077623709146,0.151112123217884
0.826315324620933,0.781806163914245,0.487236230539757,0.511324425039158,0.0543443761391477,0.764764806261364,0.896852540302557,0.145866917331093,0.198191839050133,0.428716304332714
0.0102670012962842,0.350405920565677,0.850800210411384,0.00890111722547776,0.735114760220908,0.947836696295598,0.114722170760194,0.875013554552715,0.495401960290008,0.0388574745726965
0.169603018194373,0.266484208099794,0.0771898422035358,0.773901189459651,0.950240753282673,0.914919800243582,0.827045699247281,0.54670199692368,0.359651856738308,0.88129971158919
0.0649001125295537,0.362602105398743,0.877266013709586,0.217843085276752,0.231841831774736,0.516363280935735,0.17199698028113,0.212505314526981,0.0568490912230604,0.0652668829949824
0.235752936713382,0.198806155696804,0.997994449250991,0.384559297753223,0.382810903449967,0.48026096950974,0.301167415433947,0.837543058578924,0.184262717760519,0.327497401665117
0.321777472270142,0.421583050465887,0.504940234399045,0.271465122512177,0.634388272165115,0.69259204949579,0.980149414921696,0.49977096773031,0.543256868684999,0.790622549867564
0.721621926105028,0.753556013275135,0.501214608940382,0.736860170386719,0.109364141626489,0.824141297929453,0.65688400814441,0.225680165776388,0.628940326227149,0.631396725556165
0.93491603705283,0.710501690702296,0.313671533724882,0.319765778176125,0.116614036149044,0.0667116600980945,0.957659488995659,0.120315090530464,0.589463245636864,0.962794132834407
0.529881177985522,0.627105559805978,0.137100242188052,0.932970803494491,0.739463925469557,0.559803096554882,0.726093258605662,0.120147556813869,0.865356162202138,0.412170161974332
0.625483728844363,0.392871738921938,0.180862124058355,0.761718009095368,0.336829223057694,0.240855172925581,0.969392474217912,0.902593662857274,0.700577800454222,0.907876560444999
0.366389050479712,0.468223812521547,0.869014676075973,0.709580426255245,0.107321103244902,0.976355276154883,0.78497742388654,0.551130124147331,0.995828532233464,0.917582284239288
0.786766834030479,0.855495943027815,0.454765631156718,0.201521830601425,0.336553062993847,0.447031551629148,0.19246812467851,0.161608425079822,0.685782703058006,0.360987414212951
0.713173648413373,0.661510476661289,0.932032668085554,0.485087736284572,0.790498790001827,0.0212684321277502,0.961078549460006,0.73655098119171,0.392521291663158,0.369968057908915
0.595145616809984,0.58582493551141,0.165567118897589,0.430558136907002,0.937655759108914,0.965126208906652,0.949967370320259,0.384396151109209,0.106333819265743,0.205847501481784
0.122928938331594,0.249296412691288,0.0553441613938973,0.778696448418012,0.211686605273192,0.0846216349336533,0.547536352834139,0.8732285250934,0.115174758250757,0.781997700969308
0.0101543665645697,0.45896611571996,0.183252018871169,0.542074972599352,0.0164888373771905,0.887783152345009,0.404845895189619,0.806239466867298,0.52912124175602,0.830566448024511
0.412425840677764,0.298335781307383,0.575936023971902,0.623416805175074,0.373408843142657,0.543021095069565,0.183245268306551,0.158294745365391,0.118838990159715,0.596623651777559
0.136909763417498,0.418913725403047,0.388558895162222,0.028166513217553,0.601215720397554,0.130244840898103,0.788370619140636,0.554512745402207,0.205741727778876,0.791978040035929
0.653783232445739,0.530625573292335,0.202597183407476,0.427727091557534,0.588381329340134,0.494870388087305,0.0928806017777935,0.643685118735131,0.80135042352696,0.62660263595117
0.346871366765554,0.441133276463112,0.20048377926084,0.960455699282024,0.629743554050192,0.983941737486768,0.574056715822024,0.747972535193966,0.622196427109364,0.248916255007809
0.0730995008129909,0.332988918656257,0.726924173427617,0.556378807539271,0.590909686560948,0.277765911642751,0.0749411816008426,0.696063985519817,0.791600075566435,0.88036471726711
0.451480040648648,0.603927292557015,0.446451801707267,0.771009944609188,0.308947083229268,0.335421427695003,0.485985152639857,0.492005750418135,0.0979479827162175,0.545840761922793
0.348292779901088,0.456563522173859,0.271923721318279,0.985956568563547,0.5398759047125,0.860858767923326,0.0759109539890182,0.72596621293971,0.99420955730939,0.418275079323099
0.10988052583141,0.438358234176973,0.215529279744608,0.921318386943018,0.149650622030444,0.969977728749167,0.346520055502848,0.356347780631944,0.0189813390516837,0.0693787349660492
0.492292258117254,0.484104393849308,0.561488534265462,0.379497779144954,0.410660766993936,0.0586970808241465,0.266422319926067,0.59523371489663,0.289507488103544,0.422150368180958
0.412982857914884,0.647241338403173,0.717100997044878,0.99475359365206,0.827253270453367,0.228759595590737,0.201385492004257,0.481246776666352,0.80728942655683,0.0374089446530869
0.824932061987447,0.647251757838971,0.106876886080201,0.0487407771236834,0.137364935883379,0.913098888486598,0.547270763172934,0.760464968681229,0.228597416763637,0.58012517688738
0.694982020356634,0.791445286799816,0.903058785528886,0.919476049240641,0.721645307135073,0.504226340815756,0.621135900099096,0.586842897620664,0.28667917422538,0.0303546800076282
0.191388732750648,0.567063074926935,0.531143726831939,0.0296456551104706,0.299254418968297,0.949577159986268,0.55635336693564,0.587679867172786,0.500331499905215,0.991369505147099
0.60942817906061,0.490393068272113,0.41625396611017,0.229180006211835,0.0367966384933263,0.568461407108913,0.209840981703471,0.158644472077803,0.50681695283554,0.735280918201029
0.786278995607243,0.416418675668164,0.384658763580684,0.71450798728341,0.7368667037425,0.151769163847349,0.65854833137268,0.146494285599275,0.77286817450018,0.000911126485005404
0.339137504546818,0.587949423959347,0.695593302023407,0.213444996930878,0.854192239102203,0.334022329996185,0.776647307942555,0.399402640669241,0.860776167565069,0.831765918405447
0.625380940215996,0.518263278857426,0.642318023111276,0.596378045447526,0.812320904043099,0.182940415665511,0.827195792483812,0.184557017965283,0.617945789039473,0.161309120479858
0.659503404131432,0.488691050536598,0.707033811763681,0.388877359872357,0.592492119701824,0.333123440951731,0.213301342799057,0.124776015611862,0.827443064435606,0.0925510524463261
0.346872936938362,0.308537667770764,0.616479965013001,0.159983742224624,0.626273519126253,0.775641837409056,0.405826444091983,0.0527211994035643,0.95805814546679,0.503621606388214
0.0369004848014768,0.434370142312297,0.630003665112779,0.179297647609678,0.927009743771474,0.592452584659462,0.194078028099268,0.939947835605765,0.286683095643908,0.477511240431713
0.504371901548816,0.673301629313937,0.786821945011801,0.155515228053578,0.613348675433264,0.506901629063492,0.642596383167884,0.15112082972042,0.0108443363978914,0.570370699562712
0.816658937403914,0.804635474807829,0.589032309655633,0.1454470497073,0.0546517993856024,0.413382852868253,0.328160657598522,0.300770880874423,0.764828324479025,0.534114455613108
0.0673632253827603,0.266039390550478,0.414594252206931,0.464657980601586,0.153078115742311,0.987443357438588,0.867707104695627,0.86493602347376,0.34777715842523,0.8527127586349
0.181869993657048,0.403030086813215,0.429319009464418,0.405046784363392,0.917761260320118,0.0707426041447582,0.183217218809451,0.35287446408202,0.841515627851828,0.0333504926780572
0.399294656099677,0.362367722948851,0.891712176751694,0.92141124490949,0.184536461513848,0.0520524932104492,0.603929446402401,0.277691791705512,0.287040762550736,0.230086162412806
0.163360139203783,0.15197378480584,0.572778393592149,0.479991311621786,0.560648932114158,0.32775350389383,0.327740394482546,0.0487288754996917,0.520981131121351,0.472739606722623
0.415980828199554,0.593840543843053,0.951860204674496,0.811039927416291,0.38732842527504,0.318594550628749,0.514461251483814,0.889645070778886,0.294097229813002,0.92070715436279
0.426026745833981,0.494383226379264,0.155137191109277,0.371643713199577,0.247159474861773,0.19491139803623,0.650576628033425,0.362803511334839,0.076972827481205,0.555857715555289
0.879237048434986,0.606327491127492,0.754147810692653,0.729774874417697,0.945374300933531,0.231462631311566,0.850622907729165,0.381726522148581,0.75579382092926,0.412516741380333
0.657791405357372,0.608371456743509,0.193641609203868,0.412139122052556,0.0728219717121588,0.791276585156919,0.155137547550885,0.551188434526749,0.557551633178276,0.608957835123617
0.338472383822356,0.668189683827608,0.431698339966301,0.715225247056074,0.840483612440742,0.484008827184623,0.762986502824459,0.948964034801296,0.100982139732789,0.751017874008422
0.954096337125974,0.880502087673033,0.352138477415911,0.65736505806108,0.788483603304689,0.965147309146207,0.143089473604555,0.938763206824275,0.618311258207331,0.566899630410399
0.206284444108261,0.55213403066363,0.267979340254813,0.751279062343506,0.907060540430697,0.160074556949428,0.296571938019122,0.6355472103863,0.229922992499135,0.913127693142397
0.907899528601845,0.50539881201039,0.0628586329127236,0.70347232319208,0.886110272374979,0.630036002832067,0.343102318654207,0.459085150320609,0.125786565351709,0.614631022356949
0.646834051179512,0.361022219541286,0.676678659638253,0.337278818329971,0.715100186916711,0.543632922405828,0.930964751997234,0.111620034367066,0.46941768187354,0.644875968874932
0.00150725494076786,0.132142224320286,0.0149383979135721,0.764352345072049,0.0485664548015976,0.201294104945963,0.213858013439068,0.579586298751586,0.805821713543865,0.0653471260066484
0.866975273566129,0.687675054928665,0.943446573376685,0.937535278953986,0.00818038248636811,0.373918868794788,0.441514644807595,0.984939868625597,0.880320808216836,0.138017109214457
0.799293913461877,0.574352222983745,0.10107160941935,0.0787371758842804,0.509540763494306,0.602836552326996,0.397010407530187,0.589741519498352,0.199992094538333,0.194759055720927
0.0054654525013084,0.0586350305031145,0.348782592130119,0.348214791959697,0.903355841491783,0.789792691451637,0.0040849720726839,0.234245376603419,0.213274456848705,0.617662648530182
0.425315742149834,0.249225236124957,0.115276909228247,0.966468049616141,0.665191287003988,0.851752117652642,0.0952200359074516,0.467020496328356,0.57911721046215,0.965256878811189
0.883349765428121,0.785815901718786,0.66378363663756,0.683736424988144,0.309400194300594,0.939844143295006,0.0591223450413327,0.621589537742697,0.00226129931961518,0.394597869608289
0.277914514978541,0.630292127424388,0.81568320567701,0.492498446797296,0.687343200944131,0.664650546954243,0.416259165663507,0.455182475932461,0.0329875971416181,0.308451155789209
0.800760782822128,0.461717087496366,0.301373966029767,0.360937318575562,0.335866780203905,0.993764133384028,0.187330193670804,0.647762069548329,0.21723726228221,0.391993208040515
0.549614045346443,0.673541551794507,0.903532233336279,0.913811664738145,0.834816251264046,0.0791701255774929,0.0980008654841446,0.911769882788656,0.234404330031176,0.841795800987559
0.530773927548539,0.445636065275713,0.94635018422212,0.645543329423366,0.437154432903015,0.866079734757119,0.668338019070507,0.868742112718435,0.188856294205054,0.513887921341239
0.703572344360095,0.663259463856875,0.390260307597052,0.136744123185678,0.394365168163105,0.300542352684242,0.664417022767576,0.903162665827956,0.770176735955395,0.443654885332068
0.267227840689177,0.285610919559114,0.289747908339315,0.512270775033783,0.689046597752716,0.350252365306955,0.302577893786729,0.148124351263472,0.485958152920274,0.661377739677113
0.120032153030795,0.156568646226269,0.634011624424141,0.328434225582878,0.14014689333063,0.594573238455016,0.389796741949214,0.584327642023284,0.945376911166104,0.816920704845244
0.272923054385929,0.203601441161231,0.634119413792407,0.9473068949177,0.227026643781165,0.93042664334572,0.055559884628785,0.959028602711683,0.798899030627283,0.596326348128436
0.32502996980642,0.566223192510745,0.372126095258414,0.100596676733686,0.543775182542369,0.282864614771474,0.0186879293206873,0.0496673303243252,0.892550241646777,0.739990747247635
0.762407635306253,0.663015475044795,0.650498773085005,0.469543624431365,0.64054247329778,0.537215507602518,0.612177999690811,0.896785817676535,0.32976718278061,0.975587212849135
0.489998184030306,0.380857567245667,0.481547221479135,0.969207258825425,0.64823033454811,0.351769523874066,0.580248315505903,0.304269963040216,0.592349166109402,0.365356368641746
0.935583875081135,0.882232879082365,0.59584369740184,0.253692280700671,0.164680835168138,0.758685278502474,0.596042474623159,0.713833896752104,0.857175795447219,0.00105707881319573
0.067189126140794,0.230864719226721,0.892487558005301,0.571987239615382,0.413523912627161,0.588100285661482,0.761812076759875,0.304776860320657,0.661390276719937,0.844900803420816
0.632712283489851,0.601554297736035,0.286489919755354,0.653268965050874,0.144386483752048,0.576414795806504,0.506973982877511,0.508109536146972,0.203445338474066,0.483191462566296
0.956198279646071,0.737551865150987,0.916622957667037,0.484406518971575,0.67387500202683,0.689516761614501,0.279202883475483,0.302497665700574,0.166957861198512,0.0555995666143163
0.124155754200207,0.260154452532628,0.365878073456748,0.0323979347494087,0.365832536702774,0.115602761701708,0.536188785773748,0.777416979917138,0.574787493762417,0.931580752015387
0.569398154474412,0.322022225746048,0.205138625167012,0.425806138705888,0.373052497858606,0.83140926141355,0.120934852969366,0.026659028030675,0.834327473674391,0.362132167771858
0.0981659616062296,0.241433089758958,0.0565727553530072,0.497244029284889,0.658656123065896,0.985166753373932,0.877420001513336,0.988404048063984,0.416648517931697,0.50989494968003
0.87121694726985,0.464029072670638,0.882129274139893,0.367911544795907,0.808736705210926,0.23886322242126,0.907644015909052,0.320161091587622,0.748479525930412,0.893271603253155
0.319043874569646,0.338198358022841,0.480943519555207,0.0172607039665363,0.998551144101704,0.767330799623307,0.336203722496363,0.420531264997298,0.314583914044609,0.0195040753241248
0.171348303041,0.353636398864767,0.484264146453529,0.641546389310001,0.711119236484306,0.966423955325333,0.209521452994989,0.223876044464013,0.819149245645866,0.273476370850267
0.635672955683434,0.644407694905269,0.450840711365894,0.99771909032076,0.308475438496097,0.364336111772224,0.438109939903158,0.911965937018222,0.191739532616549,0.22543205434618
0.563539665865949,0.713664722020078,0.912398879550566,0.298828353225858,0.208672547934264,0.0425993334116806,0.540538622417651,0.372212976979583,0.266685871422026,0.333738841140064
0.10754353983895,0.281409595451255,0.841032032944485,0.181250543176541,0.812751764733087,0.36494193874537,0.462180619007641,0.710746993895099,0.909372869732367,0.99272685665798
0.382813555227868,0.531290341839957,0.303483048176513,0.105482228605268,0.338754503492489,0.331757190640866,0.686952153620867,0.466325873115877,0.574888588183448,0.699665010263165
0.681251884376921,0.797010572866482,0.193157199155734,0.128174990324096,0.742500915807749,0.174001088718479,0.43533060586982,0.551711103238789,0.888045608129346,0.948390885146368
0.900057639451785,0.66769684031629,0.784084057737815,0.895467101776952,0.157046111231968,0.722986856366627,0.471402737902448,0.561252145647631,0.987087803405796,0.0374026440685872
0.88520012509714,0.774520879601061,0.638283179143714,0.73486146386977,0.555177343655603,0.306298565008906,0.471846594935958,0.142194115416214,0.18679546292279,0.849500221676309
0.288786188922802,0.420444920325788,0.582480727601939,0.697486960210732,0.794168748818571,0.977412616478762,0.110924922656992,0.569342600839312,0.951600785737254,0.18370153368832
0.0979730885163293,0.418654048763773,0.282255330444835,0.233892151757181,0.698186645399151,0.611131586111084,0.590339053433141,0.175053057611996,0.705529548539307,0.862213404359981
0.53510106243847,0.410965430954715,0.494567373026516,0.259498533141928,0.929488700698844,0.704442584072177,0.835970098217592,0.479074558036546,0.135926643280064,0.466631071945709
0.247231780519346,0.479078322268836,0.634070861379764,0.313011054291348,0.843397380923945,0.389395507127572,0.0618273863267244,0.0220973280462003,0.165009465012393,0.608488490610715
0.411382302490923,0.31409393742577,0.598219236176202,0.482791666636086,0.919627942879384,0.824509974366185,0.0719235246107968,0.768305216586092,0.151273330351744,0.97711286941221
0.0942897936213106,0.0955424303901526,0.507529959800785,0.13723117102389,0.388019889091649,0.405106346862899,0.833654701374748,0.885075028782936,0.427572833429256,0.522636462173599
0.4200062772373,0.510449990604446,0.912536396795583,0.0556504670146904,0.174569935172563,0.906465874577745,0.117828615307677,0.513840627314467,0.476338299732514,0.846746061365271
0.212432804098923,0.223049842053748,0.980494669184951,0.293603677350867,0.931600837366306,0.975186274787429,0.0405796702521624,0.938723515237071,0.330782929151685,0.890477409370766
0.516849030656421,0.47267161706778,0.543979684626023,0.753066112755177,0.860057349401994,0.871209032512913,0.983500790986879,0.591316478901468,0.918371538298479,0.645684076071384
0.218387900381982,0.418570921055509,0.918141354440985,0.716223329479474,0.0415701112320866,0.267234598219678,0.652904863579351,0.921177345376829,0.930557178576043,0.791012776521014
0.95335064995971,0.796976249565424,0.909724022065837,0.258917706153264,0.591100425560263,0.899332356661216,0.351092757037469,0.493314029019137,0.548478405112838,0.407781136981927
0.492869141223811,0.59843961824655,0.476540143184517,0.30863230829852,0.997230405035583,0.964036944192915,0.967675014262062,0.955656641042783,0.914915986324882,0.809387105306319
0.480558257891183,0.653076370967454,0.383452887132576,0.332628707562241,0.759458358809235,0.88329737608197,0.656349789325181,0.370015778463878,0.600998457406382,0.0389702223316973
0.184706660724542,0.223294719984653,0.190861010976051,0.85643040772032,0.240957770944265,0.0207206110761652,0.0266159504798993,0.900838794577425,0.178671671127002,0.138961452473755
0.71351781009087,0.646745048217069,0.374040224258216,0.655233559762607,0.0808296907572072,0.513269579199662,0.479069592987991,0.856147885031037,0.0618227102545454,0.907164553672869
0.546680304979575,0.609928782732319,0.450468873374123,0.00929576707527948,0.460562218361079,0.850351688185672,0.25341654240687,0.119576656748438,0.0941414382248755,0.0435879356000873
0.718162279228924,0.667433687828495,0.363404577681716,0.305881416182661,0.0279336066741139,0.59986193663338,0.81706344015885,0.649916219803455,0.940270051282433,0.556661922575462
0.954885987562605,0.848795216901698,0.828382627733306,0.808946919590846,0.120539973835523,0.0947205416316266,0.254819253234039,0.923233435903948,0.108204347534718,0.815641864175577
0.559522793258104,0.642748907501086,0.072967859363842,0.539338143003637,0.424468143372141,0.338015374760947,0.39422652711417,0.728195653010016,0.132482429237988,0.89626470906877
0.557451403864709,0.66359194591551,0.105376890833199,0.848451720654271,0.370666148898971,0.823296247682862,0.0211072976254727,0.933317150813435,0.845195682789309,0.0920539628935156
0.84056884891731,0.727132356614914,0.088677478066453,0.845675775980153,0.188264638161395,0.342240070431131,0.272346691200008,0.441698297035569,0.198850905157925,0.346281310963719
0.195048107247763,0.553111004104782,0.696434834107312,0.754169965810593,0.283164861483653,0.252132498344773,0.580619439856917,0.613252042086969,0.470310326549725,0.597550108633311
0.211899735611774,0.210053639442668,0.460826288814138,0.199506099492226,0.0436231518637919,0.0664352225668052,0.216593338961801,0.196168861628539,0.0624880127520156,0.458438801140344
0.124414201848729,0.234443703567531,0.442338379600069,0.587160056745508,0.527018433620181,0.591581589213407,0.219437974644759,0.657282282455755,0.58615971128118,0.833730783843319
0.451943996940585,0.648496842035652,0.488124465581934,0.87272388398409,0.0179216120858232,0.725825065498816,0.529669550843,0.514057519461123,0.904930861906672,0.884488136029253
0.495461275888879,0.493096396268698,0.037796022808789,0.781048468082928,0.238037740434781,0.985889452994109,0.806749453775706,0.463732766013687,0.964224161831869,0.434615793005408
0.732459555378492,0.462601940562331,0.381208547126394,0.22958942694889,0.244908728903154,0.305134680326363,0.753472406094091,0.0545245647148685,0.250871951964765,0.491178188148262
0.09964773337608,0.247747351076438,0.928581939046799,0.879175087022336,0.182356060567885,0.441589601642161,0.203563735080301,0.751389054426419,0.385747370281987,0.908245874978611
0.0129398802751186,0.00835257486243604,0.479962445477493,0.511668847235536,0.126156597983613,0.882368431160717,0.565284256720533,0.799719055912469,0.514426850402548,0.279197640515954
0.366474727536463,0.302091849041531,0.840640691047967,0.849978112921168,0.537245683002038,0.488383933129841,0.596437147987365,0.725671119507757,0.317679552230517,0.896621497328527
0.0881267262040522,0.266574159481179,0.958686324475307,0.202376253425357,0.504847322129127,0.755788576639949,0.505627948905978,0.282867344889742,0.920708754697857,0.818739978188259
0.758944082554302,0.617322164794873,0.446003635667435,0.685394233487516,0.153904942071085,0.124282798513688,0.65122104848055,0.46005241028685,0.106817497708123,0.289586311311121
0.692492944200616,0.447130204213641,0.0786511489766103,0.499897874268834,0.667567472539128,0.901775192164652,0.48977628358293,0.693367995758645,0.280265901297982,0.60535820672729
0.0521542433744446,0.148912092904491,0.349050418105114,0.95954278730079,0.821284590892146,0.155629084558272,0.311692697458479,0.672459569972059,0.488549500102319,0.354791759711793
0.858491747813334,0.725940454084722,0.240414306442423,0.339471487031327,0.848304814401943,0.640843964362527,0.130230130512111,0.222483190705188,0.188016380131736,0.607221301342472
0.822432768746135,0.476317274264966,0.41647294900844,0.21165862153346,0.867878064440868,0.27226047225709,0.667041130340907,0.77982825634056,0.015053855563375,0.8205785518951
0.371045403342264,0.481267184954833,0.882562268966134,0.948512670524077,0.232082720406664,0.412290050430201,0.493097083758162,0.147086139568951,0.0701744545438537,0.479091475982049
